    id	category_id	code	barcode       	mpn 	name                                    	  price	image          	feature	vendor	available	descr                                   	
680324	     617900	None	None          	None	Магнітний кабель USB 2.0/Micro, 1m, 2...	  250.0	['680324.jpg'] 	None   	None  	3        	None                                    	
683526	     680478	None	None          	None	AM/BM 0,8м USB до принтерів, білий (5...	   50.0	['683526.jpg'] 	None   	None  	2        	None                                    	
617902	     680478	None	6942312602050 	None	AM/BM 3m USB (до принтерів)             	   60.0	['617902.jpg'] 	None   	None  	25       	None                                    	
617903	     680478	None	8716309019828 	None	AM/BM 4,5m USB (до принтерів)           	  100.0	['617903.jpg'] 	None   	None  	7        	None                                    	
683479	     680478	None	6942312602012 	None	Maxxtro (1.8м) (U-AMBM-6) чорний (USB...	   60.0	['683479.jpg'] 	None   	None  	18       	Кабель до принтера 1.8 m Maxxtro (U-A...	
684637	     680477	None	6942312602593 	None	(1.8м) Maxxter (U-AMAF-6) сірий         	   60.0	['684637.jpg'] 	None   	None  	1        	Подовжувач USB 1.8 m Maxxter (U-AMAF-...	
684638	     680477	None	8716309059220 	None	1.8 m Gembird (CCP-USB3-AMAF-6) сині    	  150.0	['684638.jpg'] 	None   	None  	8        	Подовжувач USB 1.8 m Gembird (CCP-USB...	
680020	     680477	None	2241221073697 	None	Активний подовжувач AM/AF (10м) USB 2...	  370.0	['680020.jpg'] 	None   	None  	2        	Активний подовжувач USB 2.0 AM / AF, ...	
681238	     680477	None	2241221081005 	None	Активний подовжувач AM/AF (15м) USB 2...	  500.0	['681238.jpg'] 	None   	None  	2        	None                                    	
681237	     680477	None	2170718073684 	None	Активний подовжувач AM/AF (5м) USB 2....	  280.0	['681237.jpg'] 	None   	None  	4        	None                                    	
682205	     680477	None	None          	None	Кабель подовжувач USB 3.0 AM+AM 0.6м    	  100.0	['682205.jpg'] 	None   	None  	3        	None                                    	
618329	     618300	None	None          	None	Стяжки для кабеля 2.5x200               	   25.0	['618329.jpg'] 	None   	None  	2        	None                                    	
684513	     618300	None	None          	None	Стяжки для кабеля 3*100                 	   40.0	['684513.jpg'] 	None   	None  	1        	None                                    	
684512	     618300	None	None          	None	Стяжки для кабеля 3*150                 	   40.0	['684512.jpg'] 	None   	None  	1        	None                                    	
684514	     618300	None	None          	None	Стяжки для кабеля 3*200                 	   50.0	['684514.jpg'] 	None   	None  	1        	None                                    	
618317	     618300	None	None          	None	Стяжки для кабеля 3.6x250               	   40.0	['618317.jpg'] 	None   	None  	4        	None                                    	
679153	     618300	None	None          	None	Стяжки для кабеля 3.6x370               	  120.0	['679153.jpg'] 	None   	None  	2        	None                                    	
680081	     618300	None	None          	None	Стяжки для кабеля 4.6x250               	   80.0	['680081.jpg'] 	None   	None  	1        	None                                    	
676270	     664500	None	4555654591177 	None	(10м) DVI-DVI                           	  350.0	['676270.jpg'] 	None   	None  	2        	Кабель DVI-DVI  5м                      	
680845	     664500	None	2210218060408 	None	(3м) DVI-DVI Black/Red, 24/24pin        	  180.0	['680845.jpg'] 	None   	None  	1        	Кабель DVI-DVI 3.0m, 2 ферита, оплетк...	
680666	     664500	None	6950713107029 	None	ATCom (10м) (10702) DVI-DVI ferite 24...	  500.0	['680666.jpg'] 	None   	None  	2        	None                                    	
680668	     664500	None	6950713191493 	None	ATCom (5м) (9149) DVI-DVI ferite 24/2...	  250.0	['680668.jpg'] 	None   	None  	4        	IT Кабель ATCOM (9149) DVI-DVI ferite...	
680922	     680479	None	8716309090872 	None	(1.8м) Display Port to Display Port C...	  250.0	['680922.jpg'] 	None   	None  	1        	Кабель мультимедийный Display Port to...	
682527	     664600	None	2300519074072 	None	(1.5) HDMI-HDMI V-Link High Speed v2,0  	  150.0	['682527.jpg'] 	None   	None  	12       	Кабель HDMI-HDMI V-Link High Speed 1,...	
682192	     664600	None	None          	None	(1.5м) HDMI (папа) A-D micro (папа)     	   80.0	['681991.jpg'] 	None   	None  	1        	Кабель HDMI (папа) A-D micro (папа), ...	
679305	     664600	None	6950713170016 	None	(1.5м) Відеокабель HDMI-/HDMI Black v...	   70.0	['679305.jpg'] 	None   	None  	4        	Кабель HDMI-/HDMI 1.5 m  Black v.1.4    	
677027	     664600	None	2190119010590 	None	(10м) Відеокабель HDMI to HDMI v1.4 ф...	  320.0	['677027.jpg'] 	None   	None  	1        	Кабель HDMI-HDMI 10m, v1.4, OD-7.4mm,...	
677028	     664600	None	2190119002618 	None	(15м) Відеокабель HDMI to HDMI v1.4  ...	  450.0	['677028.jpg'] 	None   	None  	2        	HDMI to HDMI v1.4 2фільтра, опльотка ...	
679022	     664600	None	2110919074080 	None	(3м) HDMI-HDMI V-Link High Speed v2.0   	  200.0	['679022.jpg'] 	None   	None  	13       	Кабель HDMI-HDMI V-Link High Speed 3....	
676248	     664600	None	2090818010665 	None	(3м) Відеокабель HDMI-HDMI, v1.4 red ...	  150.0	['676248.jpg'] 	None   	None  	9        	Кабель HDMI-HDMI 3.0m, v1.4, OD-7.4mm...	
679840	     664600	None	2110118060228 	None	(5м) Відеокабель HDMI to HDMI v1.4 re...	  190.0	['679840.jpg'] 	None   	None  	14       	Кабель HDMI-HDMI 5.0m, v1.4, OD-7.4mm...	
683064	     664600	None	2211019074090 	None	(5м) Відеокабель HDMI-HDMI V-Link Hig...	  200.0	['683064.jpg'] 	None   	None  	6        	Кабель HDMI-HDMI V-Link High Speed 5....	
683433	     664600	None	None          	None	Baseus (1м) 4KHD-4KHD black             	  250.0	['683433.jpg'] 	None   	None  	1        	Кабель Baseus 4KHD-4KHD 1m black        	
