   id	category_id	code	barcode	mpn                 	name                                    	    price	image                                   	feature                                 	vendor          	available	descr	
15585	       1141	None	None   	CP-8851-3PCC-K9     	CP-8851-3PCC-K9                         	    934.8	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15583	       1759	None	None   	009228              	Microsoft Office 365 Family PL          	    400.0	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	MICROSOFT       	        1	None 	
15582	       1759	None	None   	009230              	Office 2021 Home і Student              	    699.0	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	MICROSOFT       	        1	None 	
15581	          2	None	None   	J4858C-NEW          	J4858C HP                               	   293.97	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HPE             	        1	None 	
15580	          2	None	None   	J4859C-CML          	J4859C CML                              	    67.65	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	CML             	        1	None 	
15579	          2	None	None   	J4859C-NEW          	J4859C HP                               	   601.47	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HPE             	        1	None 	
15577	       2321	None	None   	PC8100-10GSFP-R     	PC8100-10GSFP-R                         	  1130.37	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	DELL            	        1	None 	
15576	          3	None	None   	RE-850-1536         	RE-850-1536                             	  1228.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15575	         10	None	None   	STST-ADAPTER SIMPLEX	ST Fiber Optic Adaptor                  	    22.14	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	None            	        1	None 	
15574	          2	None	None   	J4859C-CML-RGD      	J4859C CML RGD                          	   101.48	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	CML             	        1	None 	
15573	          2	None	None   	XENPAK-10G-LW       	XENPAK-10G-LW                           	   613.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15572	          2	None	None   	E7Y09A              	E7Y09A                                  	   318.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	HPE             	        1	None 	
15571	       2291	None	None   	PHIHONG 2.5A        	БЛОК ЖИВЛЕННЯ 12V 2.5A 30W вилка 5.5/...	    12.29	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	None            	        1	None 	
15570	       2315	None	None   	700-27917-01        	Кріплення для Nexus 3000                	   158.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15569	       2315	None	None   	N5K-C5020-FAN       	N5K-C5020-FAN Вентилятор Cisco Nexus ...	   441.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15564	       2321	None	None   	19837               	Пам'ять RAM DDR4 16GB DELL              	  1191.01	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	DELL            	        1	None 	
15558	          3	None	None   	ACE30-MOD-K9        	ACE30-MOD-K9                            	  1573.17	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15557	       2315	None	None   	PWR-MS320-250WAC    	PWR-MS320-250WAC Блок живлення Cisco ...	   859.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15538	          2	None	None   	550-031761-02       	EX-SFP-10GE-LR                          	   675.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15537	       2291	None	None   	BLKR-SVB-NFR        	BLKR-SVB-NFR                            	   736.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	CISCO           	        1	None 	
15536	       2315	None	None   	JG225A              	JG225A                                  	  3381.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	HPE             	        1	None 	
15535	       1763	None	None   	SC405               	SC405 ZKTeco                            	   1291.5	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	None            	        1	None 	
15534	       2291	None	None   	EDPS-645AB          	EDPS-645AB                              	   712.17	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15531	          2	None	None   	CVR-QSFP-SFP10G OEM 	CVR-QSFP-SFP10G OEM                     	  1806.87	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	None            	        1	None 	
15530	       2315	None	None   	N55-PDC-1100W       	N55-PDC-1100W Блок живлення Cisco Nex...	  2200.47	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15529	       2315	None	None   	J4904A              	J4904A                                  	   330.87	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	HPE             	        1	None 	
15528	       2079	None	None   	VG310               	VG310                                   	 21068.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15527	          3	None	None   	PWR-1860-220W       	PWR-1860-220W                           	   785.97	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15526	       2315	None	None   	73-11956-08         	C3850-PWR-STACK Модуль Cisco StackPower 	   490.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15525	          6	None	None   	ANT-4G-DP-IN-TNC NEW	ANT-4G-DP-IN-TNC                        	   244.77	['https://sklep.comel-it.com/data/gfx...	{'Відновлений': '7211', 'Цей продукт ...	CISCO           	        1	None 	
15524	       2315	None	None   	EX-PWR3-930-AC      	EX-PWR3-930-AC                          	   564.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15523	       2321	None	None   	D33682              	INTEL PRO/1000 PT SERVER ADAPTER        	   121.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	INTEL           	        1	None 	
15522	          3	None	None   	JXE-4FE-TX-S        	JXE-4FE-TX-S                            	   281.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15521	          3	None	None   	PWR-2911-AC         	PWR-2911-AC                             	   355.47	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15520	          2	None	None   	S+RJ10              	S+RJ10                                  	   269.37	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	None            	        1	None 	
15519	          2	None	None   	SFP-WDM-1310-20 OPTE	SFP-WDM-1310-20KM OPTEC                 	    60.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15517	          2	None	None   	WS-G5484-SO         	WS-G5484 SOLID-OPTICS                   	    35.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	None            	        1	None 	
15516	       2321	None	None   	PAMIĘĆ 16GB RDIMM DD	Пам'ять 16GB RDIMM DDR4 2933МГц         	   220.17	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	None            	        1	None 	
15515	          3	None	None   	C891FW-E-K9 NEW     	C891FW-E-K9                             	  7747.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	CISCO           	        1	None 	
15514	          3	None	None   	IR829-PWR125W-AC    	IR829-PWR125W-AC БЛОК ЖИВЛЕННЯ          	   121.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	FSP             	        1	None 	
15513	          2	None	None   	JD092B              	JD092B                                  	    84.87	[]                                      	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
15512	       1140	None	None   	06190001            	IdeaHub OPS I5                          	  3917.55	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HUAWEI          	        1	None 	
15511	          2	None	None   	JD094B              	JD094B                                  	   170.97	['https://sklep.comel-it.com/data/gfx...	{'Виробник': 'CML', 'Довжина хвилі пе...	CML             	        1	None 	
15510	         10	None	None   	FCAPC-FC-SM-05M-SX  	FCAPC-FC-SM-5M SX                       	    23.67	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'FC-FC', 'Вид патч-...	CML             	        1	None 	
15508	         10	None	None   	LCFC-MM-02M-SX      	LCFC-MM-2M SX                           	     15.6	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-FC', 'Вид патч-...	CML             	        1	None 	
15507	         10	None	None   	LCFC-MM-03M-SX      	LCFC-MM-3M SX                           	    16.41	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-FC', 'Вид патч-...	CML             	        1	None 	
15506	         10	None	None   	LCSC-MM-OM2-01M-SX  	LCSC-MM-OM2-1M SX                       	    13.53	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15505	         10	None	None   	LCSC-MM-OM2-03M-SX  	LCSC-MM-OM2-3M SX                       	    15.18	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15504	         10	None	None   	LCSC-SM-01M-SX      	LCSC-SM-1M SX                           	    16.73	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15503	         10	None	None   	LCSC-SM-02M-SX      	LCSC-SM-2M SX                           	    17.53	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15502	         10	None	None   	LCST-MM-OM2-01M-SX  	LCST-MM-OM2-1M SX                       	    14.01	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-ST', 'Вид патч-...	CML             	        1	None 	
15500	         10	None	None   	LCST-SM-02M-SX      	LCST-SM-2M SX                           	    17.91	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-ST', 'Вид патч-...	CML             	        1	None 	
15499	         10	None	None   	LCST-SM-05M-SX      	LCST-SM-5M SX                           	    20.31	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-ST', 'Вид патч-...	CML             	        1	None 	
15498	         10	None	None   	LCST-SM-15M-SX      	LCST-SM-15M SX                          	     28.3	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-ST', 'Вид патч-...	CML             	        1	None 	
15497	         10	None	None   	SCAPC-FCAPC-SM-01M-S	SCAPC-FCAPC-SM-1M SX                    	    19.66	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-FC', 'Вид патч-...	CML             	        1	None 	
15496	         10	None	None   	SCAPC-LCAPC-SM-01M-S	SCAPC-LCAPC-SM-1M SX                    	    16.84	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15495	         10	None	None   	SCAPC-LC-SM-01M-SX  	SCAPC-LC-SM-1M SX                       	    16.84	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15494	         10	None	None   	SCAPC-LC-SM-02M-SX  	SCAPC-LC-SM-2M SX                       	    17.64	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15493	         10	None	None   	SCAPC-LC-SM-03M-SX  	SCAPC-LC-SM-3M SX                       	    18.44	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15492	         10	None	None   	SCAPC-LC-SM-05M-SX  	SCAPC-LC-SM-5M SX                       	    20.04	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15491	         10	None	None   	SCAPC-LC-SM-10M-SX  	SCAPC-LC-SM-10M SX                      	    24.03	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15490	         10	None	None   	SCAPC-SCAPC-SM-02M-S	SCAPC-SCAPC-SM-2M SX                    	    17.85	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15489	         10	None	None   	SCAPC-SCAPC-SM-03M-S	SCAPC-SCAPC-SM-3M SX                    	    18.65	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15488	         10	None	None   	SCAPC-SCAPC-SM-05M-S	SCAPC-SCAPC-SM-5M SX                    	    20.25	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15487	         10	None	None   	SCAPC-SCAPC-SM-15M-S	SCAPC-SCAPC-SM-15M SX                   	    28.24	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15486	         10	None	None   	SCAPC-SC-SM-01M-SX  	SCAPC-SC-SM-1M SX                       	    16.94	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15485	         10	None	None   	SCAPC-SC-SM-03M-SX  	SCAPC-SC-SM-3M SX                       	    18.54	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15484	         10	None	None   	SCFC-SM-02M-SX      	SCFC-SM-2M SX                           	    18.55	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-FC', 'Вид патч-...	CML             	        1	None 	
15482	         10	None	None   	SCSC-SM-01M-SX      	SCSC-SM-1M SX                           	    16.83	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15481	         10	None	None   	SCSC-SM-02M-SX      	SCSC-SM-2M SX                           	    17.63	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15480	         10	None	None   	SCSC-SM-10M-SX      	SCSC-SM-10M SX                          	    24.02	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15479	         10	None	None   	STST-MM-OM2-01M-SX  	STST-MM-OM2-1M SX                       	    14.58	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'ST-ST', 'Вид патч-...	CML             	        1	None 	
15476	         10	None	None   	STST-MM-OM2-03M-SX  	STST-MM-OM2-3M SX                       	    16.22	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'ST-ST', 'Вид патч-...	CML             	        1	None 	
15474	         10	None	None   	STST-MM-OM2-04M-SX  	STST-MM-OM2-4M SX                       	    17.05	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'ST-ST', 'Вид патч-...	CML             	        1	None 	
15473	         10	None	None   	FCAPC-FCAPC-SM-01M-S	FCAPC-FCAPC-SM-1M SX                    	    22.26	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'FC-FC', 'Вид патч-...	CML             	        1	None 	
15472	         10	None	None   	SCAPC-LC-SM-0.5M-SX 	SCAPC-LC-SM-50CM SX                     	    16.43	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15470	         10	None	None   	LCST-SM-01M-SX      	LCST-SM-1M SX                           	    17.11	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-ST', 'Вид патч-...	CML             	        1	None 	
15469	         10	None	None   	LCLC-SM-02M-SX      	LCLC-SM-2M SX                           	    17.43	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
15468	         10	None	None   	LCLC-SM-01M-SX      	LCLC-SM-1M SX                           	    16.63	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
15467	         10	None	None   	LCST-SM-03M-SX      	LCST-SM-3M SX                           	    18.71	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-ST', 'Вид патч-...	CML             	        1	None 	
15465	         10	None	None   	SCAPC-SCAPC-SM-01M-S	SCAPC-SCAPC-SM-1M SX                    	    17.05	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15464	         10	None	None   	LCLC-SM-10M-SX      	LCLC-SM-10M SX                          	    23.83	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	CML             	        1	None 	
15463	         10	None	None   	SCAPC-LC-SM-15M-SX  	SCAPC-LC-SM-15M SX                      	    28.03	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-SC', 'Вид патч-...	CML             	        1	None 	
15462	         10	None	None   	SCAPC-SC-SM-50CM-SX 	SCAPC-SC-SM-50CM SX                     	    16.53	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15461	         10	None	None   	SCAPC-SCAPC-SM-10M-S	SCAPC-SCAPC-SM-10M SX                   	    24.24	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-SC', 'Вид патч-...	CML             	        1	None 	
15460	       2315	None	None   	C4K-SLOT-CVR        	C4K-SLOT-CVR Заглушка Cisco для комут...	    78.72	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15459	       2315	None	None   	N5K-C5548P-BUN      	N5K-C5548P-BUN Комутатор Cisco Nexus ...	  18228.6	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15458	          3	None	None   	RPS-ADPTR-2921-51   	RPS-ADPTR-2921-51                       	   921.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15457	       2291	None	None   	SRX110H-VA          	SRX110H-VA                              	   490.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15456	       2315	None	None   	WS-X4597+E          	WS-X4597+E Модуль вентилятора для Cat...	  2286.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15454	       2315	None	None   	PWR-IE3000-CLP      	PWR-IE3000-CLP Заглушка блока живленн...	   535.05	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15453	       2321	None	None   	N10-E0060           	N10-E0060                               	   281.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15452	       2315	None	None   	NXA-PAC-650W-PE     	NXA-PAC-650W-PE Блок живлення Cisco N...	   749.07	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15451	          6	None	None   	ANT-4G-DP-IN-TNC    	ANT-4G-DP-IN-TNC                        	   146.37	['https://sklep.comel-it.com/data/gfx...	{'Новий': '7323', 'Цей продукт віднов...	CISCO           	        1	None 	
15450	          6	None	None   	4G-LTE-ANTM-D NEW   	4G-LTE-ANTM-D                           	   183.27	['https://sklep.comel-it.com/data/gfx...	{'Відновлений': '5647', 'Цей продукт ...	CISCO           	        1	None 	
15449	       2291	None	None   	SRX650-BASE-SRE6-645	SRX650-BASE-SRE6-645AP                  	   627.32	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15448	       2315	None	None   	SR2024T-EU          	SR2024T-EU Комутатор Cisco SR2024T      	   404.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15447	          3	None	None   	SPA-2XT3/E3-V2      	SPA-2XT3/E3-V2                          	 18977.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15446	       2315	None	None   	SG200-08P           	SG200-08P                               	   736.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15444	          3	None	None   	COMPACT FLASH 2GB   	COMPACT FLASH 2GB                       	    72.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15442	          2	None	None   	OPTEC SFP-WDM-1550-0	SFP-WDM-1550-03KM OPTEC                 	    72.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	None            	        1	None 	
15439	       2315	None	None   	N55-PAC-1100W       	N55-PAC-1100W Блок живлення Cisco Nex...	   490.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15438	       2315	None	None   	N6K-C6001-FAN-F     	N6K-C6001-FAN-F Модуль вентиляторів C...	  1105.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15437	       1740	None	None   	004793              	RMS-001                                 	   244.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	FSP             	        1	None 	
15435	          6	None	None   	341-0135-04         	PWR-2504-AC                             	   158.67	['https://sklep.comel-it.com/data/gfx...	{'xyz222': '341-0135-04', 'Цей продук...	None            	        1	None 	
15434	       2315	None	None   	C9300L-24P-4X-E     	C9300L-24P-4X-E Комутатор Cisco Catal...	  15867.0	['https://sklep.comel-it.com/data/gfx...	{'Jumbo frame': '9198', 'MTBF': '3407...	CISCO           	        1	None 	
15433	          3	None	None   	AR651-SEC           	AR651 + SEC                             	  3196.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HUAWEI          	        1	None 	
15432	          2	None	None   	AJ716A              	AJ716A                                  	    35.67	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	HPE             	        1	None 	
15431	          2	None	None   	10-2566-01          	FET-10G                                 	    60.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15429	          3	None	None   	PWR-850-870-WW1     	PWR-850-870-WW1                         	   109.47	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15428	         10	None	None   	SCMTRJ-MM-OM2-02M   	SCMTRJ-MM-OM2-2M                        	    49.67	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-MTRJ', 'Вид пат...	CML             	        1	None 	
15427	         10	None	None   	SCST-MM-OM2-1.5M    	SCST-MM-OM2-1.5M                        	    29.02	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'SC-ST', 'Вид патч-...	CML             	        1	None 	
15425	       2321	None	None   	X520-DA2 NEW        	X520-DA2                                	  1228.77	['https://sklep.comel-it.com/data/gfx...	{'Відновлений': '4727', 'Цей продукт ...	INTEL           	        1	None 	
15424	         10	None	None   	LCAPC-LCAPC-SM-10M  	LCAPC-LCAPC-SM-10M                      	    46.37	['https://sklep.comel-it.com/data/gfx...	{"Вид з'єднання": 'LC-LC', 'Вид патч-...	CML             	        1	None 	
15423	          2	None	None   	SFP-10G-SR-S        	SFP-10G-SR-S CISCO                      	   736.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15420	       2079	None	None   	VG202XM             	VG202XM                                 	   662.97	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15419	          6	None	None   	AIR-ANT2524DB-R     	AIR-ANT2524DB-R                         	    97.17	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	CISCO           	        1	None 	
15418	       2315	None	None   	SG500X-24-K9-G5     	SG500X-24-K9-G5                         	   2999.0	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15417	          6	None	None   	AIRANT2524DB-R      	AIR-ANT2524DB-R                         	    84.87	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15416	          3	None	None   	81401173            	Ліцензія Data LAR0DATAE08               	   343.17	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HUAWEI          	        1	None 	
15415	          3	None	None   	81401176            	Ліцензія Безпека Package AR650          	   490.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HUAWEI          	        1	None 	
15414	       2291	None	None   	IPS-4260-K9         	IPS-4260-K9                             	   343.17	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15413	          3	None	None   	740-008537          	PWR-M10I-M7I-AC-S                       	   736.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15412	          2	None	None   	OPTEC SFP-WDM-1310-0	SFP-WDM-1310-03KM OPTEC                 	    72.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	None            	        1	None 	
15410	       1141	None	None   	CP-HANDSET-CORD     	CP-HANDSET-CORD                         	    24.48	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15409	          2	None	None   	4050-00041-01       	Extreme 10Gb SR SFP+ Transceiver Модулі 	   244.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	EXTREME NETWORKS	        1	None 	
15408	       2315	None	None   	ESW-540-48-K9       	ESW-540-48-K9 Комутатор Cisco SMB Pro...	   798.27	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	None            	        1	None 	
15407	       2245	None	None   	F7G-DOC             	F7G-DOC                                 	   367.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт є новим': 'так'}          	HIGOLE          	        1	None 	
15406	       1141	None	None   	CP-8851-W-K9        	CP-8851-W-K9                            	  1425.57	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15405	       2315	None	None   	SG500X-48MP-K9      	SG500X-48MP-K9                          	   7244.7	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15404	          3	None	None   	PWR-2921-51-POE     	PWR-2921-51-POE                         	   686.03	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15402	       2291	None	None   	SRX3400BASE-AC      	SRX3400BASE-AC                          	 10473.71	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	JUNIPER         	        1	None 	
15401	          6	None	None   	AIR-CAB010LL-N      	AIR-CAB010LL-N                          	   367.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	CISCO           	        1	None 	
15395	       2315	None	None   	0PHP6J              	0PHP6J                                  	  1843.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	DELL            	        1	None 	
15394	       2315	None	None   	0HPP69              	0HPP69                                  	  1843.77	['https://sklep.comel-it.com/data/gfx...	{'Цей продукт відновлений': 'так'}      	DELL            	        1	None 	
